source_file,reference,status,resolved_target
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/mcp-client/_index.md,../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/mcp-client/../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/mcp-client/_index.md,../../introduction/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/mcp-client/../../introduction/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/mcp-client/_index.md,../../introduction/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/mcp-client/../../introduction/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/mcp-client/_index.md,../../introduction/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/mcp-client/../../introduction/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/_index.md,./go-sdk/_index.md/,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/_index.md,./javascript-sdk/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/_index.md,./python-sdk/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/_index.md,core/,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/core
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/_index.md,core/,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/core
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/_index.md,tbadk/,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/tbadk
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/_index.md,tbadk/,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/tbadk
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/_index.md,tbgenkit/,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/tbgenkit
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/_index.md,tbgenkit/,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/tbgenkit
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/core/_index.md,../../../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/core/../../../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/core/_index.md,../../../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/core/../../../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/core/_index.md,../../../../getting-started/local_quickstart_go.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/core/../../../../getting-started/local_quickstart_go.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/tbadk/_index.md,../../../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/tbadk/../../../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/tbadk/_index.md,../../../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/tbadk/../../../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/tbadk/_index.md,../../../../getting-started/local_quickstart_go.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/go-sdk/tbadk/../../../../getting-started/local_quickstart_go.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/adk/index.md,../../../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/adk/../../../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/adk/index.md,../../../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/adk/../../../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/adk/index.md,../../../../getting-started/local_quickstart_js.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/adk/../../../../getting-started/local_quickstart_js.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/adk/index.md,../../../../introduction/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/adk/../../../../introduction/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/core/index.md,../../../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/core/../../../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/core/index.md,../../../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/core/../../../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/core/index.md,../../../../getting-started/local_quickstart_js.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/core/../../../../getting-started/local_quickstart_js.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/core/index.md,../../../../introduction/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/javascript-sdk/core/../../../../introduction/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/_index.md,adk,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/adk
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/_index.md,core,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/core
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/_index.md,langchain,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/langchain
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/_index.md,llamaindex,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/llamaindex
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/core/index.md,../../../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/core/../../../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/core/index.md,../../../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/core/../../../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/core/index.md,../../../../getting-started/local_quickstart.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/core/../../../../getting-started/local_quickstart.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/core/index.md,../../../../getting-started/local_quickstart.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/core/../../../../getting-started/local_quickstart.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/core/index.md,../../../../introduction/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/core/../../../../introduction/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/langchain/index.md,../../../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/langchain/../../../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/langchain/index.md,../../../../getting-started/local_quickstart.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/langchain/../../../../getting-started/local_quickstart.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/llamaindex/index.md,../../../../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/llamaindex/../../../../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/llamaindex/index.md,../../../../getting-started/local_quickstart.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/connect-to/toolbox-sdks/python-sdk/llamaindex/../../../../getting-started/local_quickstart.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/_index.md,./cloud-run/,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/cloud-run
extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/_index.md,./docker/,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/docker
extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/_index.md,./kubernetes/,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/kubernetes
extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/cloud-run/_index.md,../../../integrations/alloydb/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/cloud-run/../../../integrations/alloydb/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/cloud-run/_index.md,../../../integrations/cloud-sql-pg/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/cloud-run/../../../integrations/cloud-sql-pg/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/cloud-run/_index.md,../../configuration/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/cloud-run/../../configuration/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/docker/_index.md,../../getting-started/local_quickstart.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/docker/../../getting-started/local_quickstart.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/kubernetes/_index.md,../../../integrations/alloydb/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/kubernetes/../../../integrations/alloydb/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/kubernetes/_index.md,../../../integrations/cloud-sql-pg/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/kubernetes/../../../integrations/cloud-sql-pg/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/kubernetes/_index.md,../../../integrations/spanner/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/deploy-to/kubernetes/../../../integrations/spanner/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/_index.md,../../integrations/postgres/tools/postgres-execute-sql.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/../../integrations/postgres/tools/postgres-execute-sql.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/_index.md,../../integrations/postgres/tools/postgres-sql.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/../../integrations/postgres/tools/postgres-sql.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/_index.md,../configuration/prebuilt-configs/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/../configuration/prebuilt-configs/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/_index.md,../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/_index.md,../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/_index.md,../configuration/tools/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/../configuration/tools/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/_index.md,../connect-to/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/../connect-to/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/_index.md,../connect-to/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/../connect-to/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/_index.md,../connect-to/gemini-cli/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/../connect-to/gemini-cli/_index.md
extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/_index.md,../connect-to/ides/_index.md,ok,/Users/steven/my-supremepowers/extensions/mcp-toolbox-for-databases/docs/en/documentation/getting-started/../connect-to/ides/_index.md
